hojin_id,stage,started_at,finished_at,duration_sec,urls_total,urls_done,urls_failed,seeding_source,discovered_total,live_check_enabled,live_checked_total,prefilter_kept,prefilter_dropped_status,prefilter_dropped_external,prefilter_dropped_score,filtered_total,filtered_dropped_patterns_lang,seed_roots_count,seed_brand_count,company_cap,company_cap_applied,per_root_max_discovered,per_root_mean_discovered,saved_html_total,saved_md_total,saved_json_total,md_suppressed_total,resumed_skips,drop_ratio_prefilter,drop_ratio_patterns_lang,drop_ratio_total,md_suppression_rate,throughput_urls_per_min,_progress_path
706437,seed,2025-10-30T02:50:11.785021,2025-10-30T02:50:11.821788,0.036767,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\706437\checkpoints\progress.json
706438,seed,2025-10-30T02:50:11.850978,2025-10-30T02:50:11.884645,0.033667,0,0,0,sitemap+cc,26200,False,0,25422,0,778,0,16468,8954,3,3,,False,25208,8733.333333333334,0,0,0,0,0,0.02969465648854963,0.3417557251908397,0.37145038167938926,0.0,0.0,outputs\706438\checkpoints\progress.json
706439,seed,2025-10-30T02:50:11.915201,2025-10-30T02:50:11.940846,0.025645,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706439\checkpoints\progress.json
706440,seed,2025-10-30T02:50:11.979834,2025-10-30T02:50:12.012561,0.032727,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706440\checkpoints\progress.json
706441,seed,2025-10-30T02:50:12.046980,2025-10-30T02:50:12.079983,0.033003,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\706441\checkpoints\progress.json
706442,seed,2025-10-30T02:50:12.107345,2025-10-30T02:50:12.143572,0.036227,0,0,0,sitemap+cc,1618,False,0,1618,0,0,0,1,1617,1,1,,False,1618,1618.0,0,0,0,0,0,0.0,0.9993819530284301,0.9993819530284301,0.0,0.0,outputs\706442\checkpoints\progress.json
706443,seed,2025-10-30T02:50:12.178461,2025-10-30T02:50:12.208155,0.029694,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706443\checkpoints\progress.json
706444,seed,2025-10-30T02:50:12.236968,2025-10-30T02:50:12.267331,0.030363,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706444\checkpoints\progress.json
706445,seed,2025-10-30T02:50:12.296815,2025-10-30T02:50:12.325425,0.02861,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706445\checkpoints\progress.json
706446,seed,2025-10-30T02:50:12.349058,2025-10-30T02:50:12.375008,0.02595,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706446\checkpoints\progress.json
706447,seed,2025-10-30T02:50:12.414001,2025-10-30T02:50:12.446453,0.032452,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706447\checkpoints\progress.json
706448,seed,2025-10-30T02:50:12.474246,2025-10-30T02:50:12.502461,0.028215,0,0,0,sitemap+cc,54,False,0,54,0,0,0,49,5,1,0,,False,54,54.0,0,0,0,0,0,0.0,0.09259259259259259,0.09259259259259256,0.0,0.0,outputs\706448\checkpoints\progress.json
706449,seed,2025-10-30T02:50:12.534782,2025-10-30T02:50:12.563364,0.028582,0,0,0,sitemap+cc,4156,False,0,4156,0,0,0,2271,1885,1,0,,False,4156,4156.0,0,0,0,0,0,0.0,0.4535611164581328,0.4535611164581328,0.0,0.0,outputs\706449\checkpoints\progress.json
706450,seed,2025-10-30T02:50:12.592225,2025-10-30T02:50:12.627624,0.035399,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706450\checkpoints\progress.json
706451,seed,2025-10-30T02:50:12.654497,2025-10-30T02:50:12.679659,0.025162,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706451\checkpoints\progress.json
706452,seed,2025-10-30T02:50:12.714344,2025-10-30T02:50:12.743264,0.02892,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706452\checkpoints\progress.json
706453,seed,2025-10-30T02:50:12.781272,2025-10-30T02:50:12.811310,0.030038,0,0,0,sitemap+cc,27031,False,0,27030,0,1,0,16984,10046,2,2,,False,25208,13515.5,0,0,0,0,0,3.6994561799397196e-05,0.371647367836928,0.3716843623987274,0.0,0.0,outputs\706453\checkpoints\progress.json
706455,seed,2025-10-30T02:50:12.842566,2025-10-30T02:50:12.872245,0.029679,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706455\checkpoints\progress.json
706456,seed,2025-10-30T02:50:12.914129,2025-10-30T02:50:12.953152,0.039023,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\706456\checkpoints\progress.json
706457,seed,2025-10-30T02:50:12.983787,2025-10-30T02:50:13.009491,0.025704,0,0,0,sitemap+cc,3132,False,0,3125,0,7,0,2196,929,1,1,,False,3132,3132.0,0,0,0,0,0,0.002234993614303904,0.29661558109833974,0.29885057471264365,0.0,0.0,outputs\706457\checkpoints\progress.json
706458,seed,2025-10-30T02:50:13.038692,2025-10-30T02:50:13.067496,0.028804,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706458\checkpoints\progress.json
706459,seed,2025-10-30T02:50:13.097078,2025-10-30T02:50:13.123113,0.026035,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706459\checkpoints\progress.json
706460,seed,2025-10-30T02:50:13.150655,2025-10-30T02:50:13.179325,0.02867,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706460\checkpoints\progress.json
706461,seed,2025-10-30T02:50:13.206860,2025-10-30T02:50:13.241784,0.034924,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706461\checkpoints\progress.json
706462,seed,2025-10-30T02:50:13.273446,2025-10-30T02:50:13.310667,0.037221,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706462\checkpoints\progress.json
706463,seed,2025-10-30T02:50:13.347440,2025-10-30T02:50:13.383422,0.035982,0,0,0,sitemap+cc,25500,False,0,25499,0,1,0,16398,9101,2,2,,False,25208,12750.0,0,0,0,0,0,3.9215686274518546e-05,0.35690196078431374,0.3569411764705882,0.0,0.0,outputs\706463\checkpoints\progress.json
706464,seed,2025-10-30T02:50:13.412299,2025-10-30T02:50:13.442437,0.030138,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706464\checkpoints\progress.json
706465,seed,2025-10-30T02:50:13.474866,2025-10-30T02:50:13.503907,0.029041,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706465\checkpoints\progress.json
706466,seed,2025-10-30T02:50:13.542128,2025-10-30T02:50:13.570972,0.028844,0,0,0,sitemap+cc,1278,False,0,1278,0,0,0,1278,0,1,1,,False,1278,1278.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,outputs\706466\checkpoints\progress.json
706467,seed,2025-10-30T02:50:13.598150,2025-10-30T02:50:13.624954,0.026804,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706467\checkpoints\progress.json
706468,seed,2025-10-30T02:50:13.653971,2025-10-30T02:50:13.679695,0.025724,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706468\checkpoints\progress.json
706469,seed,2025-10-30T02:50:13.707208,2025-10-30T02:50:13.744918,0.03771,0,0,0,sitemap+cc,1148,False,0,1148,0,0,0,952,196,1,0,,False,1148,1148.0,0,0,0,0,0,0.0,0.17073170731707318,0.1707317073170732,0.0,0.0,outputs\706469\checkpoints\progress.json
706470,seed,2025-10-30T02:50:13.772016,2025-10-30T02:50:13.798186,0.02617,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706470\checkpoints\progress.json
706471,seed,2025-10-30T02:50:13.824194,2025-10-30T02:50:13.851779,0.027585,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706471\checkpoints\progress.json
706472,seed,2025-10-30T02:50:13.879697,2025-10-30T02:50:13.909963,0.030266,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706472\checkpoints\progress.json
706473,seed,2025-10-30T02:50:13.939218,2025-10-30T02:50:13.963968,0.02475,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706473\checkpoints\progress.json
706474,seed,2025-10-30T02:50:13.992305,2025-10-30T02:50:14.020504,0.028199,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706474\checkpoints\progress.json
706475,seed,2025-10-30T02:50:14.057518,2025-10-30T02:50:14.089757,0.032239,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706475\checkpoints\progress.json
706476,seed,2025-10-30T02:50:14.121701,2025-10-30T02:50:14.150914,0.029213,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706476\checkpoints\progress.json
706477,seed,2025-10-30T02:50:14.179819,2025-10-30T02:50:14.212531,0.032712,0,0,0,sitemap+cc,3132,False,0,3125,0,7,0,2196,929,1,1,,False,3132,3132.0,0,0,0,0,0,0.002234993614303904,0.29661558109833974,0.29885057471264365,0.0,0.0,outputs\706477\checkpoints\progress.json
706478,seed,2025-10-30T02:50:14.250130,2025-10-30T02:50:14.278956,0.028826,0,0,0,sitemap+cc,3404,False,0,3404,0,0,0,1360,2044,1,0,,False,3404,3404.0,0,0,0,0,0,0.0,0.600470035252644,0.600470035252644,0.0,0.0,outputs\706478\checkpoints\progress.json
706479,seed,2025-10-30T02:50:14.307660,2025-10-30T02:50:14.339991,0.032331,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\706479\checkpoints\progress.json
706480,seed,2025-10-30T02:50:14.369873,2025-10-30T02:50:14.395841,0.025968,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706480\checkpoints\progress.json
706481,seed,2025-10-30T02:50:14.423734,2025-10-30T02:50:14.452491,0.028757,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706481\checkpoints\progress.json
706482,seed,2025-10-30T02:50:14.479414,2025-10-30T02:50:14.512588,0.033174,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706482\checkpoints\progress.json
706483,seed,2025-10-30T02:50:14.539431,2025-10-30T02:50:14.581138,0.041707,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706483\checkpoints\progress.json
706484,seed,2025-10-30T02:50:14.614631,2025-10-30T02:50:14.642913,0.028282,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706484\checkpoints\progress.json
706485,seed,2025-10-30T02:50:14.669322,2025-10-30T02:50:14.696482,0.02716,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706485\checkpoints\progress.json
706486,seed,2025-10-30T02:50:14.728001,2025-10-30T02:50:14.764048,0.036047,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706486\checkpoints\progress.json
706487,seed,2025-10-30T02:50:14.792362,2025-10-30T02:50:14.823861,0.031499,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706487\checkpoints\progress.json
706488,seed,2025-10-30T02:50:14.854136,2025-10-30T02:50:14.887591,0.033455,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706488\checkpoints\progress.json
706489,seed,2025-10-30T02:50:14.911887,2025-10-30T02:50:14.953212,0.041325,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706489\checkpoints\progress.json
706490,seed,2025-10-30T02:50:14.990497,2025-10-30T02:50:15.017489,0.026992,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706490\checkpoints\progress.json
706491,seed,2025-10-30T02:50:15.057178,2025-10-30T02:50:15.088905,0.031727,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706491\checkpoints\progress.json
706492,seed,2025-10-30T02:50:15.118111,2025-10-30T02:50:15.148303,0.030192,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706492\checkpoints\progress.json
706493,seed,2025-10-30T02:50:15.178052,2025-10-30T02:50:15.217350,0.039298,0,0,0,sitemap+cc,1187,False,0,1161,0,26,0,978,183,4,3,,False,1151,296.75,0,0,0,0,0,0.021903959561920816,0.15417017691659646,0.17607413647851722,0.0,0.0,outputs\706493\checkpoints\progress.json
706494,seed,2025-10-30T02:50:15.245694,2025-10-30T02:50:15.275291,0.029597,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\706494\checkpoints\progress.json
706495,seed,2025-10-30T02:50:15.303916,2025-10-30T02:50:15.333562,0.029646,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706495\checkpoints\progress.json
706496,seed,2025-10-30T02:50:15.368128,2025-10-30T02:50:15.399844,0.031716,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706496\checkpoints\progress.json
706497,seed,2025-10-30T02:50:15.431161,2025-10-30T02:50:15.457471,0.02631,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706497\checkpoints\progress.json
706498,seed,2025-10-30T02:50:15.486556,2025-10-30T02:50:15.512730,0.026174,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706498\checkpoints\progress.json
706499,seed,2025-10-30T02:50:15.538402,2025-10-30T02:50:15.565598,0.027196,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706499\checkpoints\progress.json
706500,seed,2025-10-30T02:50:15.603554,2025-10-30T02:50:15.635607,0.032053,0,0,0,sitemap+cc,221,False,0,221,0,0,0,204,17,1,0,,False,221,221.0,0,0,0,0,0,0.0,0.07692307692307693,0.07692307692307687,0.0,0.0,outputs\706500\checkpoints\progress.json
706501,seed,2025-10-30T02:50:15.669773,2025-10-30T02:50:15.701346,0.031573,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706501\checkpoints\progress.json
706502,seed,2025-10-30T02:50:15.729305,2025-10-30T02:50:15.758950,0.029645,0,0,0,sitemap+cc,1415,False,0,596,0,819,0,244,352,2,2,,False,827,707.5,0,0,0,0,0,0.5787985865724381,0.24876325088339224,0.8275618374558305,0.0,0.0,outputs\706502\checkpoints\progress.json
706503,seed,2025-10-30T02:50:15.788230,2025-10-30T02:50:15.814462,0.026232,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706503\checkpoints\progress.json
706504,seed,2025-10-30T02:50:15.843396,2025-10-30T02:50:15.867606,0.02421,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706504\checkpoints\progress.json
706505,seed,2025-10-30T02:50:15.894928,2025-10-30T02:50:15.923865,0.028937,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706505\checkpoints\progress.json
706506,seed,2025-10-30T02:50:15.953076,2025-10-30T02:50:15.978693,0.025617,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706506\checkpoints\progress.json
706507,seed,2025-10-30T02:50:16.006748,2025-10-30T02:50:16.033182,0.026434,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706507\checkpoints\progress.json
706508,seed,2025-10-30T02:50:16.064608,2025-10-30T02:50:16.091611,0.027003,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706508\checkpoints\progress.json
706509,seed,2025-10-30T02:50:16.120450,2025-10-30T02:50:16.146328,0.025878,0,0,0,sitemap+cc,12512,False,0,12512,0,0,0,4880,7632,1,0,,False,12512,12512.0,0,0,0,0,0,0.0,0.6099744245524297,0.6099744245524297,0.0,0.0,outputs\706509\checkpoints\progress.json
706510,seed,2025-10-30T02:50:16.175842,2025-10-30T02:50:16.208842,0.033,0,0,0,sitemap+cc,6295,False,0,6295,0,0,0,4630,1665,1,0,,False,6295,6295.0,0,0,0,0,0,0.0,0.26449563145353455,0.2644956314535345,0.0,0.0,outputs\706510\checkpoints\progress.json
706511,seed,2025-10-30T02:50:16.239040,2025-10-30T02:50:16.269815,0.030775,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706511\checkpoints\progress.json
706512,seed,2025-10-30T02:50:16.303297,2025-10-30T02:50:16.332406,0.029109,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706512\checkpoints\progress.json
706513,seed,2025-10-30T02:50:16.369397,2025-10-30T02:50:16.394506,0.025109,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706513\checkpoints\progress.json
706514,seed,2025-10-30T02:50:16.429251,2025-10-30T02:50:16.457264,0.028013,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706514\checkpoints\progress.json
706515,seed,2025-10-30T02:50:16.491432,2025-10-30T02:50:16.529582,0.03815,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706515\checkpoints\progress.json
706516,seed,2025-10-30T02:50:16.557083,2025-10-30T02:50:16.593411,0.036328,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\706516\checkpoints\progress.json
706517,seed,2025-10-30T02:50:16.629291,2025-10-30T02:50:16.656827,0.027536,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706517\checkpoints\progress.json
706518,seed,2025-10-30T02:50:16.685461,2025-10-30T02:50:16.717768,0.032307,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706518\checkpoints\progress.json
706519,seed,2025-10-30T02:50:16.755196,2025-10-30T02:50:16.782320,0.027124,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706519\checkpoints\progress.json
706520,seed,2025-10-30T02:50:16.814414,2025-10-30T02:50:16.847232,0.032818,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706520\checkpoints\progress.json
706521,seed,2025-10-30T02:50:16.880544,2025-10-30T02:50:16.917476,0.036932,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706521\checkpoints\progress.json
706522,seed,2025-10-30T02:50:16.952953,2025-10-30T02:50:16.980546,0.027593,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706522\checkpoints\progress.json
706523,seed,2025-10-30T02:50:17.015692,2025-10-30T02:50:17.041228,0.025536,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706523\checkpoints\progress.json
706524,seed,2025-10-30T02:50:17.074035,2025-10-30T02:50:17.100622,0.026587,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706524\checkpoints\progress.json
706525,seed,2025-10-30T02:50:17.136936,2025-10-30T02:50:17.167347,0.030411,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706525\checkpoints\progress.json
706526,seed,2025-10-30T02:50:17.192386,2025-10-30T02:50:17.218048,0.025662,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706526\checkpoints\progress.json
706527,seed,2025-10-30T02:50:17.243724,2025-10-30T02:50:17.267278,0.023554,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706527\checkpoints\progress.json
706528,seed,2025-10-30T02:50:17.294122,2025-10-30T02:50:17.319478,0.025356,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706528\checkpoints\progress.json
706529,seed,2025-10-30T02:50:17.351227,2025-10-30T02:50:17.377598,0.026371,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706529\checkpoints\progress.json
706530,seed,2025-10-30T02:50:17.405237,2025-10-30T02:50:17.436596,0.031359,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706530\checkpoints\progress.json
706531,seed,2025-10-30T02:50:17.461462,2025-10-30T02:50:17.490052,0.02859,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706531\checkpoints\progress.json
706532,seed,2025-10-30T02:50:17.527086,2025-10-30T02:50:17.554694,0.027608,0,0,0,sitemap+cc,6074,False,0,6071,0,3,0,3190,2881,1,1,,False,6074,6074.0,0,0,0,0,0,0.0004939084622983536,0.47431675996048733,0.47481066842278563,0.0,0.0,outputs\706532\checkpoints\progress.json
706533,seed,2025-10-30T02:50:17.581954,2025-10-30T02:50:17.616410,0.034456,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706533\checkpoints\progress.json
706534,seed,2025-10-30T02:50:17.660961,2025-10-30T02:50:17.695951,0.03499,0,0,0,sitemap+cc,5,False,0,5,0,0,0,3,2,1,0,,False,5,5.0,0,0,0,0,0,0.0,0.4,0.4,0.0,0.0,outputs\706534\checkpoints\progress.json
706535,seed,2025-10-30T02:50:17.722416,2025-10-30T02:50:17.751791,0.029375,0,0,0,sitemap+cc,0,False,0,0,0,0,0,0,0,1,0,,False,0,0.0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,outputs\706535\checkpoints\progress.json
